epoch,train_loss,train_accuracy,model_internal,model,fold,history_file
1,0.7152887164092645,0.8507317073170731,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
2,0.4387031918037228,0.9819512195121952,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
3,0.410330706631265,0.9960975609756098,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
4,0.4194390092244962,0.9892682926829268,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
5,0.4083548484197477,0.9970731707317072,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
6,0.398984836369026,0.9985365853658535,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
7,0.4052960112618237,0.9985365853658535,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
8,0.4084645112549386,0.9931707317073172,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
9,0.407306404346373,0.9941463414634146,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
10,0.4118270010482974,0.9931707317073172,ChiliLiteV2_NoColor_Ablation,Proposed,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
1,0.6799991826313297,0.8717073170731707,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
2,0.4424667604958139,0.9819512195121952,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
3,0.4078300774388197,0.9951219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
4,0.4132600227216395,0.991219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
5,0.4148980575654565,0.9970731707317072,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
6,0.4007466863422859,0.9965853658536584,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
7,0.4123209226422193,0.9946341463414634,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
8,0.4051066537019683,0.9965853658536584,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
9,0.401447431227056,0.997560975609756,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
10,0.3962545632153023,0.9980487804878048,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
11,0.3958834684767374,0.9980487804878048,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
12,0.4036293729921666,0.9960975609756098,ChiliLiteV2_NoColor_Ablation,Proposed,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
1,0.7125656404727843,0.8375609756097561,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
2,0.4214869948712791,0.9902439024390244,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
3,0.405224291289725,0.9965853658536584,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
4,0.4203942149441416,0.988780487804878,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
5,0.4035397369105641,0.9970731707317072,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
6,0.4030436904837445,0.9951219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
7,0.397705197101686,0.9985365853658535,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
8,0.3946270473410443,0.9995121951219512,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
9,0.3948583923025829,0.9990243902439024,ChiliLiteV2_NoColor_Ablation,Proposed,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
1,0.7554789368699236,0.828780487804878,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
2,0.4454628822861648,0.9785365853658536,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
3,0.4171768743817399,0.9907317073170732,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
4,0.4080106964053177,0.9936585365853658,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
5,0.4007739029861078,0.9965853658536584,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
6,0.4121636743661834,0.9931707317073172,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
7,0.4057841382375577,0.9960975609756098,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
8,0.3953952428771228,0.9985365853658535,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
9,0.4132846721788732,0.991219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
10,0.4015945936121591,0.995609756097561,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
11,0.3947216985865337,0.9990243902439024,ChiliLiteV2_NoColor_Ablation,Proposed,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
1,0.7393201483749762,0.84,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
2,0.422337837800747,0.9897560975609756,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
3,0.4176193337324189,0.991219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
4,0.4307962413531978,0.9858536585365854,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
5,0.4055036227586793,0.995609756097561,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
6,0.3993653297424316,0.997560975609756,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
7,0.4047528093617137,0.9970731707317072,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
8,0.3982206579534019,0.9985365853658535,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
9,0.4046476451362051,0.9980487804878048,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
10,0.4079240270940268,0.9941463414634146,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
11,0.4114900186585217,0.9936585365853658,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
12,0.4054426937859233,0.997560975609756,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
13,0.3948186311489198,0.9985365853658535,ChiliLiteV2_NoColor_Ablation,Proposed,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
1,0.6977559085590084,0.8648780487804878,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
2,0.4238201654248121,0.9902439024390244,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
3,0.4229351469365562,0.9917073170731708,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
4,0.4247376887391253,0.9951219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
5,0.3994891892409906,0.9980487804878048,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
6,0.4020272439282115,0.9960975609756098,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
7,0.4020001011359982,0.9951219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
8,0.4272611686660022,0.9882926829268291,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
9,0.4021067426844341,0.9951219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
10,0.400073867832742,0.9965853658536584,ChiliLiteV2_NoColor_Ablation,Proposed,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_09/history.csv
1,0.7797796215080633,0.8073170731707318,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
2,0.4329684131901438,0.986341463414634,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
3,0.4309906029119724,0.9873170731707316,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
4,0.4025838107597537,0.9965853658536584,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
5,0.4014186582332704,0.9985365853658535,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
6,0.4213788215706988,0.9936585365853658,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
7,0.3986609931399182,0.9985365853658535,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
8,0.4000429754722409,0.997560975609756,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
9,0.4031049514398342,0.9951219512195122,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
10,0.3956196248822096,0.9995121951219512,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
11,0.396454324257083,0.9990243902439024,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
12,0.3938323884475522,1.0,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
13,0.4039630582855969,0.9965853658536584,ChiliLiteV2_NoColor_Ablation,Proposed,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_10/history.csv
1,0.5415324677490606,0.9473170731707315,ResNet18,ResNet18,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_01/history.csv
2,0.4247477398849115,0.9970731707317072,ResNet18,ResNet18,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_01/history.csv
3,0.4253104535544791,0.9960975609756098,ResNet18,ResNet18,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_01/history.csv
4,0.4206344862682063,0.9941463414634146,ResNet18,ResNet18,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_01/history.csv
5,0.4291644040549673,0.9946341463414634,ResNet18,ResNet18,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_01/history.csv
6,0.4358826813465211,0.9946341463414634,ResNet18,ResNet18,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_01/history.csv
7,0.410577560575997,0.9980487804878048,ResNet18,ResNet18,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_01/history.csv
8,0.4086486614041212,0.9985365853658535,ResNet18,ResNet18,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_01/history.csv
1,0.545354834649621,0.9404878048780488,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
2,0.4342124721480579,0.9926829268292684,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
3,0.4236112556806424,0.9985365853658535,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
4,0.4119535423488151,0.9965853658536584,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
5,0.4105129447215941,0.9980487804878048,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
6,0.4219311280076097,0.9936585365853658,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
7,0.4126512429772354,0.9980487804878048,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
8,0.400333923159576,0.9995121951219512,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
9,0.4002415375593232,0.9990243902439024,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
10,0.395969749543725,1.0,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
11,0.3972050709840728,0.9995121951219512,ResNet18,ResNet18,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_02/history.csv
1,0.5497754352848704,0.9395121951219512,ResNet18,ResNet18,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_03/history.csv
2,0.4313720168136968,0.9936585365853658,ResNet18,ResNet18,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_03/history.csv
3,0.4218921448544758,0.9960975609756098,ResNet18,ResNet18,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_03/history.csv
