regime,job_tag,holdout,channel,snr_db,method,repeats,BER_mean,BER_std,BLER_mean,BLER_std,SER_no_denoise_mean,SER_no_denoise_std,SER_after_mean,SER_after_std,SNR_before_dB_mean,SNR_before_dB_std,SNR_after_dB_mean,SNR_after_dB_std,SNR_gain_dB_mean,SNR_gain_dB_std,us_per_frame_mean,us_per_frame_std,BER_mean_std
matched,MATCHED_Impulsive,,Impulsive,1.0,Proposed_CA_CNN_RNND,5,0.16470947265624997,0.003619401348119635,0.5055501302083333,0.013399764706710992,0.15847066243489583,0.000861882239382716,0.1587432861328125,0.0010334405335841114,-3.778309780284367,0.033587250735098224,3.307349459025808,0.024283504535327457,7.085659239310175,0.041776444932157486,1.570549414964262,0.05679046121738808,1.647e-01 ± 3.62e-03
matched,MATCHED_Impulsive,,Impulsive,1.0,RNND_Zhu,5,0.17000935872395834,0.0027087929836884864,0.4731770833333333,0.007129157074996705,0.15847066243489583,0.000861882239382716,0.12060445149739585,0.001294987936238332,-3.778309780284367,0.033587250735098224,4.305013028762792,0.05511029456898149,8.08332280904716,0.06423958389021554,1.5631551434580615,0.10366664979371357,1.700e-01 ± 2.71e-03
matched,MATCHED_Impulsive,,Impulsive,1.0,SC,5,0.14579264322916669,0.002308435087136012,0.34275716145833335,0.005697312085274609,,0.0,,0.0,,0.0,,0.0,,0.0,2.4630882800617355,0.09230467075945328,1.458e-01 ± 2.31e-03
matched,MATCHED_Impulsive,,Impulsive,2.0,CNN_RNND,5,0.128009033203125,0.0019433705144804609,0.41298828125,0.009269738007608178,0.13310750325520834,0.00045522764402846093,0.13316752115885416,0.0005415305805735729,-2.7583494101131776,0.03294757403550947,3.9542390908361114,0.01733122288326434,6.712588500949289,0.025553091202873378,1.549951446122577,0.03570543727656563,1.280e-01 ± 1.94e-03
matched,MATCHED_Impulsive,,Impulsive,2.0,ML,5,0.10345865885416668,0.0015103649262083556,0.2465494791666667,0.0028913461513046155,,0.0,,0.0,,0.0,,0.0,,0.0,96.13561788720897,2.867601030548074,1.035e-01 ± 1.51e-03
matched,MATCHED_Impulsive,,Impulsive,2.0,PNND,5,0.168121337890625,0.012202709280599524,0.536767578125,0.04003254493659136,0.13310750325520834,0.00045522764402846093,,0.0,-2.7583494101131776,0.03294757403550947,,0.0,,0.0,1.417750843302201,0.050278970465987984,1.681e-01 ± 1.22e-02
matched,MATCHED_Impulsive,,Impulsive,2.0,Proposed_CA_CNN_RNND,5,0.12440592447916665,0.0034695144532657495,0.404833984375,0.013972130973388201,0.13310750325520834,0.00045522764402846093,0.13312276204427084,0.00047950001106172955,-2.7583494101131776,0.03294757403550947,3.9793684862228402,0.015706936656316346,6.737717896336018,0.02581053733912823,1.5445464991141005,0.04369420544365837,1.244e-01 ± 3.47e-03
matched,MATCHED_Impulsive,,Impulsive,2.0,RNND_Zhu,5,0.12815348307291669,0.002524539379532215,0.37172851562500003,0.00904353470263735,0.13310750325520834,0.00045522764402846093,0.09426371256510417,0.0013499118369703915,-2.7583494101131776,0.03294757403550947,5.266162979991469,0.06621704302513429,8.024512390104647,0.0424881764739499,1.5862065292064167,0.07354487198353474,1.282e-01 ± 2.52e-03
matched,MATCHED_Impulsive,,Impulsive,2.0,SC,5,0.10404866536458335,0.001335153246651065,0.248583984375,0.003060480156697177,,0.0,,0.0,,0.0,,0.0,,0.0,2.470227409882379,0.09385731729079022,1.040e-01 ± 1.34e-03
matched,MATCHED_Impulsive,,Impulsive,3.0,CNN_RNND,5,0.08972371419270833,0.0016698969144486305,0.30615234375,0.00928287452783047,0.109149169921875,0.0008391763687022779,0.10926717122395832,0.0008224929234653764,-1.761060080919627,0.031246539184592175,4.745915385894974,0.023648874373817415,6.506975466814602,0.04848863994573329,1.5599182934996256,0.040790577372256026,8.972e-02 ± 1.67e-03
