family,experiment,scenario,source_datasets,target_dataset,exact_target_overlap_removed,model_name,seed,device,pretrained,num_classes,label_order,n_train,n_val,n_test,parameters,trainable_parameters,best_epoch,best_val_monitor,elapsed_seconds,peak_gpu_memory_mb,test_accuracy,test_balanced_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_macro_specificity,test_mcc,test_auc_ovr_macro,test_loss,metrics_path,dataset,fold,n_splits,datasets
baselines,within_cv,C_within,,,,mobilenet_v3_small,45,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,1521956,1521956,16,0.8184529632346947,45.89350094100155,337.40478515625,0.7945619335347432,0.7854601919819311,0.7960668541825578,0.7854601919819311,0.7865000842700078,0.9186187239230884,0.692691822825898,,1.0089522031220524,baselines/mobilenet_v3_small/within_cv/C_within/seed_45/fold_04/metrics.json,C,4.0,5.0,
baselines,within_cv,C_within,,,,mobilenet_v3_small,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,1521956,1521956,27,0.8094907407407407,111.07009977299822,331.53564453125,0.8132530120481928,0.7955525430067315,0.7923885519272966,0.7955525430067315,0.7937146814186827,0.920861210003208,0.6923203457462233,,0.9345888522538272,baselines/mobilenet_v3_small/within_cv/C_within/seed_42/fold_01/metrics.json,C,1.0,5.0,
baselines,within_cv,A_within,,,,mobilenet_v3_small,46,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1522981,1522981,4,1.0,61.37460300499879,319.43701171875,0.9878419452887538,0.9713920817369092,0.9754782254782256,0.9713920817369092,0.9733685468150662,0.9972151792284244,0.983861842290664,,0.6016767079179938,baselines/mobilenet_v3_small/within_cv/A_within/seed_46/fold_05/metrics.json,A,5.0,5.0,
baselines,within_cv,A_within,,,,mobilenet_v3_small,44,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1522981,1522981,3,1.0,97.44313892900028,319.57275390625,0.9848024316109424,0.977134238310709,0.9885057471264368,0.977134238310709,0.9821438055194236,0.9959249222121852,0.9805568610016148,,0.6590689014304768,baselines/mobilenet_v3_small/within_cv/A_within/seed_44/fold_03/metrics.json,A,3.0,5.0,
baselines,within_cv,A_within,,,,mobilenet_v3_small,43,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,1522981,1522981,5,1.0,66.22001685099895,320.32568359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5769903063774109,baselines/mobilenet_v3_small/within_cv/A_within/seed_43/fold_02/metrics.json,A,2.0,5.0,
baselines,within_cv,A_within,,,,mobilenet_v3_small,45,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1522981,1522981,3,1.0,55.12359502500112,320.32568359375,0.993920972644377,0.987037037037037,0.9905925925925926,0.987037037037037,0.9887706660585136,0.9984681831269796,0.992006238530802,0.999926416482708,0.599649965763092,baselines/mobilenet_v3_small/within_cv/A_within/seed_45/fold_04/metrics.json,A,4.0,5.0,
baselines,within_cv,A_within,,,,mobilenet_v3_small,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,1522981,1522981,3,1.0,129.92457985999863,320.32568359375,0.9696969696969696,0.9424420024420024,0.9620634286538612,0.9424420024420024,0.9510937588046022,0.9922683572586312,0.9605406923864864,,0.6484632275321267,baselines/mobilenet_v3_small/within_cv/A_within/seed_42/fold_01/metrics.json,A,1.0,5.0,
baselines,within_cv,B_within,,,,densenet121,46,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,6960006,6960006,11,0.9912574333245308,751.6714884129979,2228.478515625,0.982356647763075,0.9837456256337506,0.9834366398889826,0.9837456256337506,0.9835544653495268,0.9964080825011332,0.9786743220246904,,0.5037240624427796,baselines/densenet121/within_cv/B_within/seed_46/fold_05/metrics.json,B,5.0,5.0,
baselines,within_cv,B_within,,,,densenet121,44,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,6960006,6960006,24,0.9900312706688704,1260.4438518519964,2228.478515625,0.9817265280403276,0.9824018753340794,0.9834810357639698,0.9824018753340794,0.9828389003548704,0.9962573868522964,0.9779161456491624,,0.5063113951683045,baselines/densenet121/within_cv/B_within/seed_44/fold_03/metrics.json,B,3.0,5.0,
baselines,within_cv,B_within,,,,densenet121,43,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,6960006,6960006,6,0.9828749882103156,595.3640865050038,2196.4892578125,0.9773156899810964,0.9798713625652968,0.9792484528004388,0.9798713625652968,0.9791946685655016,0.9953842338962172,0.9726664998959036,,0.5274752551317214,baselines/densenet121/within_cv/B_within/seed_43/fold_02/metrics.json,B,2.0,5.0,
baselines,within_cv,B_within,,,,densenet121,45,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,6960006,6960006,5,0.9850472721257127,518.4173156860052,2228.478515625,0.9779458097038436,0.9810207919126192,0.9805913514120718,0.9810207919126192,0.9806054636762996,0.995464947069807,0.9732536495852068,,0.517155591249466,baselines/densenet121/within_cv/B_within/seed_45/fold_04/metrics.json,B,4.0,5.0,
baselines,within_cv,B_within,,,,densenet121,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5713,635,1588,6960006,6960006,6,0.9942760601000789,581.5787484690009,2226.580078125,0.9767002518891688,0.9781924432820612,0.9798700062793406,0.9781924432820612,0.9788021304297718,0.995185134002166,0.9718880036901782,,0.5170961028337479,baselines/densenet121/within_cv/B_within/seed_42/fold_01/metrics.json,B,1.0,5.0,
baselines,within_cv,C_within,,,,densenet121,46,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,6957956,6957956,8,0.848592132505176,48.73456778599939,2202.251953125,0.8157099697885196,0.7965090486456362,0.7944815206141107,0.7965090486456362,0.7901994460213639,0.9231014371075368,0.6961232371783211,,0.9995378960262644,baselines/densenet121/within_cv/C_within/seed_46/fold_05/metrics.json,C,5.0,5.0,
baselines,within_cv,C_within,,,,densenet121,44,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,6957956,6957956,8,0.8480149716055756,48.29143131300225,2229.712890625,0.822289156626506,0.8261412115490763,0.8352976568392834,0.8261412115490763,0.8261601135947114,0.9262717700433116,0.7153381379972292,,0.9635712775317106,baselines/densenet121/within_cv/C_within/seed_44/fold_03/metrics.json,C,3.0,5.0,
baselines,within_cv,C_within,,,,densenet121,43,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,6957956,6957956,14,0.879251700680272,75.24341635499877,2224.849609375,0.8580060422960725,0.8611803220253924,0.8694165471066475,0.8611803220253924,0.8636424587951123,0.9431520540391508,0.7801646631906406,,0.8790922164916992,baselines/densenet121/within_cv/C_within/seed_43/fold_02/metrics.json,C,2.0,5.0,
baselines,within_cv,C_within,,,,densenet121,45,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,6957956,6957956,33,0.911919587262053,120.81803543699787,2229.712890625,0.8277945619335347,0.8308770939205723,0.827251552795031,0.8308770939205723,0.8260884883309836,0.9336476074052004,0.7452410573581586,,0.9386995136737823,baselines/densenet121/within_cv/C_within/seed_45/fold_04/metrics.json,C,4.0,5.0,
baselines,within_cv,C_within,,,,densenet121,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,6957956,6957956,21,0.8642990995932173,90.78849112400349,2224.888671875,0.8433734939759037,0.8207273747195214,0.8392174659834181,0.8207273747195214,0.8251773936341141,0.9331059204440332,0.7419918357319634,,0.938094596971165,baselines/densenet121/within_cv/C_within/seed_42/fold_01/metrics.json,C,1.0,5.0,
baselines,within_cv,A_within,,,,densenet121,46,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,6958981,6958981,4,1.0,61.60618567500205,2229.736328125,0.993920972644377,0.9905307369224896,0.9913333333333334,0.9905307369224896,0.9907952900301852,0.998463768115942,0.9919534899174728,,0.5841580575162714,baselines/densenet121/within_cv/A_within/seed_46/fold_05/metrics.json,A,5.0,5.0,
baselines,within_cv,A_within,,,,densenet121,44,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,6958981,6958981,1,1.0,52.287995218001015,2223.802734375,0.9969604863221884,0.9944444444444444,0.995,0.9944444444444444,0.9946514530219288,0.9993103448275862,0.9960910510662324,,0.6160647733645006,baselines/densenet121/within_cv/A_within/seed_44/fold_03/metrics.json,A,3.0,5.0,
baselines,within_cv,A_within,,,,densenet121,43,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,6958981,6958981,11,1.0,100.7440115540012,2196.974609375,0.996969696969697,0.9923076923076924,0.9944444444444444,0.9923076923076924,0.9932615299640982,0.9993220338983052,0.9960289752698104,,0.561695472760634,baselines/densenet121/within_cv/A_within/seed_43/fold_02/metrics.json,A,2.0,5.0,
baselines,within_cv,A_within,,,,densenet121,45,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,6958981,6958981,3,1.0,57.29615265600296,2202.072265625,0.993920972644377,0.9888888888888888,0.9862068965517242,0.9888888888888888,0.9871428571428572,0.9986754966887418,0.992049999778954,,0.5907347662882372,baselines/densenet121/within_cv/A_within/seed_45/fold_04/metrics.json,A,4.0,5.0,
baselines,within_cv,A_within,,,,densenet121,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,6958981,6958981,3,1.0,73.48424877400248,2199.935546875,0.9727272727272728,0.9498168498168498,0.949364613880743,0.9498168498168498,0.9471884999753852,0.9938366170527744,0.9647775657289108,,0.6504439061338251,baselines/densenet121/within_cv/A_within/seed_42/fold_01/metrics.json,A,1.0,5.0,
baselines,pairwise,C->A,C,A,0.0,shufflenet_v2_x1_0,42,cuda,True,3,cercospora_leaf_spot|healthy|nutrient_deficiency,1345,150,1077,1256679,1256679,10,0.7157578546412046,62.07211739901686,395.08935546875,0.6787372330547818,0.6725633056637425,0.7285665466755228,0.6725633056637425,0.6725301805153734,0.8260648260248632,0.5155289800198674,,1.0172863155603409,baselines/shufflenet_v2_x1_0/pairwise/C_to_A/seed_42/metrics.json,,,,
baselines,pairwise,B->A,B,A,0.0,shufflenet_v2_x1_0,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,6383,710,1647,1258729,1258729,19,0.9891209515555128,1280.5929112510055,393.41845703125,0.4845173041894353,0.4802235019065696,0.4666316904375845,0.4802235019065696,0.3865616147540861,0.8678257354092744,0.3879770969055254,,1.5004148890192692,baselines/shufflenet_v2_x1_0/pairwise/B_to_A/seed_42/metrics.json,,,,
baselines,pairwise,A->C,A,C,0.0,shufflenet_v2_x1_0,42,cuda,True,3,cercospora_leaf_spot|healthy|nutrient_deficiency,969,108,1495,1256679,1256679,3,1.0,62.369568135996815,393.05322265625,0.5785953177257525,0.3804156470869584,0.4463629227023757,0.3804156470869584,0.371715901648818,0.6920744196323839,0.1025656708880534,,1.0808888578668554,baselines/shufflenet_v2_x1_0/pairwise/A_to_C/seed_42/metrics.json,,,,
baselines,pairwise,A->B,A,B,0.0,shufflenet_v2_x1_0,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1482,165,7093,1258729,1258729,7,1.0,160.81919097399805,394.43115234375,0.4607359368391371,0.4883495243986814,0.6668167743943709,0.4883495243986814,0.3934086639042903,0.8666964776694466,0.3797115589527972,,1.6850148459544052,baselines/shufflenet_v2_x1_0/pairwise/A_to_B/seed_42/metrics.json,,,,
baselines,within_cv,B_within,,,,shufflenet_v2_x1_0,46,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,1259754,1259754,12,0.9913551161521208,781.9395914440029,395.47314453125,0.980466288594833,0.98244156129991,0.9824176686851626,0.98244156129991,0.9823207953755014,0.9960026620785004,0.9764209111558592,,0.5012571883201599,baselines/shufflenet_v2_x1_0/within_cv/B_within/seed_46/fold_05/metrics.json,B,5.0,5.0,
baselines,within_cv,B_within,,,,shufflenet_v2_x1_0,44,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,1259754,1259754,12,0.985727148016012,785.8341687009997,395.47314453125,0.980466288594833,0.9811991315804346,0.98195295428818,0.9811991315804346,0.9815031764097902,0.9959931321343092,0.97636593972118,,0.5108460140228271,baselines/shufflenet_v2_x1_0/within_cv/B_within/seed_44/fold_03/metrics.json,B,3.0,5.0,
baselines,within_cv,B_within,,,,shufflenet_v2_x1_0,43,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,1259754,1259754,12,0.9815994825023664,815.7857279009986,394.41162109375,0.9810964083175804,0.9820204820057342,0.983101248501988,0.9820204820057342,0.9824795783969936,0.9961176283149188,0.9771069641238724,,0.5060886526107788,baselines/shufflenet_v2_x1_0/within_cv/B_within/seed_43/fold_02/metrics.json,B,2.0,5.0,
baselines,within_cv,B_within,,,,shufflenet_v2_x1_0,45,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5714,635,1587,1259754,1259754,4,0.9844648510818034,478.503934499,395.47314453125,0.980466288594833,0.983047803355602,0.9826630317609032,0.983047803355602,0.982694649726254,0.9959800455928022,0.9763136566092264,,0.5143026578426361,baselines/shufflenet_v2_x1_0/within_cv/B_within/seed_45/fold_04/metrics.json,B,4.0,5.0,
baselines,within_cv,B_within,,,,shufflenet_v2_x1_0,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,5713,635,1588,1259754,1259754,7,0.9917013099865112,623.8237451919995,393.63525390625,0.986146095717884,0.9859641434086284,0.9877028033997516,0.9859641434086284,0.9867731406503304,0.9971429685096612,0.983219488439781,,0.494614754319191,baselines/shufflenet_v2_x1_0/within_cv/B_within/seed_42/fold_01/metrics.json,B,1.0,5.0,
baselines,within_cv,C_within,,,,shufflenet_v2_x1_0,46,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,1257704,1257704,18,0.8482565011820331,49.67851503899874,392.85302734375,0.7885196374622356,0.7824530335694487,0.7425699426111908,0.7824530335694487,0.7594729608156737,0.9180269258072794,0.6611026927405036,,1.044361641461199,baselines/shufflenet_v2_x1_0/within_cv/C_within/seed_46/fold_05/metrics.json,C,5.0,5.0,
baselines,within_cv,C_within,,,,shufflenet_v2_x1_0,44,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,1257704,1257704,27,0.8255282127765349,66.74138915599906,399.615234375,0.8012048192771084,0.80408206560709,0.8123313716552438,0.80408206560709,0.8063181550250516,0.9173057838314552,0.6795279182033982,,1.0176883014765652,baselines/shufflenet_v2_x1_0/within_cv/C_within/seed_44/fold_03/metrics.json,C,3.0,5.0,
baselines,within_cv,C_within,,,,shufflenet_v2_x1_0,43,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,1257704,1257704,7,0.8155648250278494,43.25749216300028,398.427734375,0.8126888217522659,0.8430003916271521,0.7895908582731339,0.8430003916271521,0.8125935287870009,0.932108020013952,0.7214478340542594,,0.9373502893881364,baselines/shufflenet_v2_x1_0/within_cv/C_within/seed_43/fold_02/metrics.json,C,2.0,5.0,
baselines,within_cv,C_within,,,,shufflenet_v2_x1_0,45,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1193,133,331,1257704,1257704,20,0.7836629001883239,53.94266911700106,399.052734375,0.7824773413897281,0.7825828157349897,0.7804088147461641,0.7825828157349897,0.7764674130983353,0.9145043531852792,0.6766173215211687,,1.003504295240749,baselines/shufflenet_v2_x1_0/within_cv/C_within/seed_45/fold_04/metrics.json,C,4.0,5.0,
baselines,within_cv,C_within,,,,shufflenet_v2_x1_0,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,1192,133,332,1257704,1257704,33,0.809020979020979,92.42244655700053,397.953125,0.7951807228915663,0.775018698578908,0.7765067938170033,0.775018698578908,0.7728068848916845,0.9127413512242374,0.6631415008207256,,1.01347055895762,baselines/shufflenet_v2_x1_0/within_cv/C_within/seed_42/fold_01/metrics.json,C,1.0,5.0,
baselines,within_cv,A_within,,,,shufflenet_v2_x1_0,46,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1258729,1258729,4,1.0,60.30920299399804,394.34326171875,0.9908814589665652,0.9884688812523864,0.9796893667861408,0.9884688812523864,0.9838425925925924,0.9980044150110376,0.9879641628760258,,0.6207927844741128,baselines/shufflenet_v2_x1_0/within_cv/A_within/seed_46/fold_05/metrics.json,A,5.0,5.0,
baselines,within_cv,A_within,,,,shufflenet_v2_x1_0,44,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1258729,1258729,3,1.0,74.60331547299938,393.16748046875,0.993920972644377,0.9921188630490956,0.9926190476190476,0.9921188630490956,0.9922842575882348,0.998497336697505,0.9921822864864164,,0.7589561343193054,baselines/shufflenet_v2_x1_0/within_cv/A_within/seed_44/fold_03/metrics.json,A,3.0,5.0,
baselines,within_cv,A_within,,,,shufflenet_v2_x1_0,43,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,1258729,1258729,6,1.0,67.00068426299913,392.84130859375,0.996969696969697,0.9923076923076924,0.9944444444444444,0.9923076923076924,0.9932615299640982,0.9993220338983052,0.9960289752698104,,0.5786495669321581,baselines/shufflenet_v2_x1_0/within_cv/A_within/seed_43/fold_02/metrics.json,A,2.0,5.0,
baselines,within_cv,A_within,,,,shufflenet_v2_x1_0,45,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1186,132,329,1258729,1258729,15,1.0,118.3462400699973,395.45361328125,0.9969604863221884,0.9925925925925926,0.9978947368421054,0.9925925925925926,0.9951682140361384,0.9991489361702128,0.9960091993430922,0.9998528329654156,0.5682944763790477,baselines/shufflenet_v2_x1_0/within_cv/A_within/seed_45/fold_04/metrics.json,A,4.0,5.0,
baselines,within_cv,A_within,,,,shufflenet_v2_x1_0,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,1185,132,330,1258729,1258729,5,1.0,96.7475180870024,393.61572265625,0.990909090909091,0.9805860805860808,0.9906164757228588,0.9805860805860808,0.9853138498299788,0.9976320425077247,0.988169902103652,,0.5975290184671228,baselines/shufflenet_v2_x1_0/within_cv/A_within/seed_42/fold_01/metrics.json,A,1.0,5.0,
baselines,pooled_cv,A+B+C_pooled,,,,densenet121,45,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,6960006,6960006,13,0.9707542098144276,935.232730239004,2200.974609375,0.9532918149466192,0.959242977121572,0.9604278252128908,0.959242977121572,0.959502173776421,0.990272023091702,0.943087268427776,,0.5856535934226613,baselines/densenet121/pooled_cv/A_plus_B_plus_C_pooled/seed_45/fold_04/metrics.json,,4.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,densenet121,43,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,6960006,6960006,29,0.9652890283417008,1703.9119087090005,2200.974609375,0.9590747330960854,0.9621513059800452,0.963662952805036,0.9621513059800452,0.9627507067488876,0.9913795865499552,0.9498740043229466,,0.5904889660821834,baselines/densenet121/pooled_cv/A_plus_B_plus_C_pooled/seed_43/fold_02/metrics.json,,2.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,densenet121,46,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8093,899,2248,6960006,6960006,16,0.9553497408070069,1097.088370550999,2197.798828125,0.959964412811388,0.9654410943882642,0.963704586396052,0.9654410943882642,0.964451907552759,0.9916900170922548,0.9511223745150632,,0.5875887409062452,baselines/densenet121/pooled_cv/A_plus_B_plus_C_pooled/seed_46/fold_05/metrics.json,,5.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,densenet121,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,6960006,6960006,9,0.962171246400914,802.4741287200013,2196.740234375,0.943950177935943,0.9487039805471744,0.9514311114614652,0.9487039805471744,0.9498025160893409,0.9882206169596982,0.9315132890933384,,0.6203005616094025,baselines/densenet121/pooled_cv/A_plus_B_plus_C_pooled/seed_42/fold_01/metrics.json,,1.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,densenet121,44,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,6960006,6960006,22,0.966164369743898,1365.5008603919996,2200.974609375,0.959964412811388,0.962059674742391,0.964384346189316,0.962059674742391,0.9631760948472352,0.9916937403497142,0.9512188095619108,,0.582327243517822,baselines/densenet121/pooled_cv/A_plus_B_plus_C_pooled/seed_44/fold_03/metrics.json,,3.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,efficientnet_b0,45,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,4015234,4015234,22,0.9770191736885422,1322.8590599210002,1475.9716796875,0.9653024911032028,0.969358093065774,0.968690513280754,0.969358093065774,0.9688048701922986,0.9928187949883744,0.9576894603840598,,0.5816164688325264,baselines/efficientnet_b0/pooled_cv/A_plus_B_plus_C_pooled/seed_45/fold_04/metrics.json,,4.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,efficientnet_b0,43,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,4015234,4015234,18,0.9603678471968918,1186.9442378350032,1477.9326171875,0.9630782918149466,0.964820860967435,0.9704012718945098,0.964820860967435,0.9672635556748485,0.992070636958634,0.954910601694244,,0.5803718885905306,baselines/efficientnet_b0/pooled_cv/A_plus_B_plus_C_pooled/seed_43/fold_02/metrics.json,,2.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,efficientnet_b0,46,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8093,899,2248,4015234,4015234,23,0.9667903294112148,1420.176481159,1478.607421875,0.9679715302491104,0.9714876572105124,0.9713680421306796,0.9714876572105124,0.9713020243308886,0.9933324495613168,0.9608893221177698,,0.5699487890995724,baselines/efficientnet_b0/pooled_cv/A_plus_B_plus_C_pooled/seed_46/fold_05/metrics.json,,5.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,efficientnet_b0,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,4015234,4015234,9,0.9703127035662988,795.6123596200014,1477.314453125,0.9608540925266904,0.9648888379951566,0.9654563981367922,0.9648888379951566,0.9651310100072676,0.9917903274774524,0.9521453042975182,,0.5874685273623802,baselines/efficientnet_b0/pooled_cv/A_plus_B_plus_C_pooled/seed_42/fold_01/metrics.json,,1.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,efficientnet_b0,44,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,4015234,4015234,13,0.9718408684440524,944.3493973850018,1475.9716796875,0.969306049822064,0.9697627369192132,0.973584376421858,0.9697627369192132,0.9715451764467352,0.9935972572654896,0.9626230436521231,,0.5690908524352061,baselines/efficientnet_b0/pooled_cv/A_plus_B_plus_C_pooled/seed_44/fold_03/metrics.json,,3.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,swin_t,45,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,27523968,27523968,29,0.976770116491131,1678.3617604579997,2691.69384765625,0.9590747330960854,0.9633684613238066,0.9639692423898838,0.9633684613238066,0.963576813230644,0.9914550051711282,0.949952103940787,,0.5960492949250719,baselines/swin_t/pooled_cv/A_plus_B_plus_C_pooled/seed_45/fold_04/metrics.json,,4.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,swin_t,43,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,27523968,27523968,15,0.955208041169882,1058.7598069099986,2690.88330078125,0.9559608540925268,0.9602689844651398,0.9601140372593172,0.9602689844651398,0.9601878496639356,0.9908194639133648,0.9460244815271408,,0.5922701276943717,baselines/swin_t/pooled_cv/A_plus_B_plus_C_pooled/seed_43/fold_02/metrics.json,,2.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,swin_t,46,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8093,899,2248,27523968,27523968,37,0.9677850493075952,1854.1897051429987,2694.79736328125,0.9684163701067616,0.9719973453313112,0.9739659913614224,0.9719973453313112,0.972759248383372,0.9933082689692396,0.961475429618758,,0.5780748070125848,baselines/swin_t/pooled_cv/A_plus_B_plus_C_pooled/seed_46/fold_05/metrics.json,,5.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,swin_t,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,27523968,27523968,1,0.9577012299270918,420.1600159470036,2695.08740234375,0.939946619217082,0.9446913482554236,0.9506408696432708,0.9446913482554236,0.9470777136535476,0.9872432410271594,0.926754873267635,,0.613845213618077,baselines/swin_t/pooled_cv/A_plus_B_plus_C_pooled/seed_42/fold_01/metrics.json,,1.0,5.0,A|B|C
baselines,pooled_cv,A+B+C_pooled,,,,swin_t,44,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,27523968,27523968,29,0.9731327261727184,1721.2536418759992,2691.69384765625,0.9701957295373664,0.9706924113664624,0.975003244818806,0.9706924113664624,0.97266520879314,0.9937378866040502,0.9637606236753976,,0.567815534665551,baselines/swin_t/pooled_cv/A_plus_B_plus_C_pooled/seed_44/fold_03/metrics.json,,3.0,5.0,A|B|C
