model,fold,epoch,learning_rate,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,model_internal,history_file
Proposed,3,9,0.0002772072144234,0.4094512134645043,0.4029344770216173,0.9965853658536584,0.9935483870967742,0.9965847673414292,0.9939044100669592,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,3,10,0.0002713525491562,0.4102817272558445,0.3913926607178103,0.9941463414634146,1.0,0.9941544392973224,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,4,1,0.0003,0.7152887164092645,0.4539326214021252,0.8507317073170731,0.9741935483870968,0.8498529295261685,0.9682067158847344,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,2,0.0002996346075389,0.4387031918037228,0.423722255422223,0.9819512195121952,0.9870967741935484,0.981948361827916,0.9825771324863884,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,3,0.0002985402103112,0.410330706631265,0.3961312322847304,0.9960975609756098,1.0,0.9960969646397888,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,4,0.00029672214011,0.4194390092244962,0.397355378635468,0.9892682926829268,1.0,0.989261050209746,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,5,0.0002941892543907,0.4083548484197477,0.3998047959419988,0.9970731707317072,0.9935483870967742,0.9970749329390508,0.99120476408612,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,6,0.0002909538931178,0.398984836369026,0.3998599131261148,0.9985365853658535,0.9935483870967742,0.9985359868483032,0.9939044100669592,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,7,0.0002870318186463,0.4052960112618237,0.4045103976803441,0.9985365853658535,0.9935483870967742,0.9985365788366036,0.9939044100669592,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,8,0.0002824421389288,0.4084645112549386,0.3926272605696032,0.9931707317073172,1.0,0.9931797296950512,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,9,0.0002772072144234,0.407306404346373,0.3918906017657249,0.9941463414634146,1.0,0.9941498904754008,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,4,10,0.0002713525491562,0.4118270010482974,0.3925933499490061,0.9931707317073172,1.0,0.9931685425470028,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_04/history.csv
Proposed,5,1,0.0003,0.6799991826313297,0.4901416378636514,0.8717073170731707,0.9612903225806452,0.8720899022667687,0.9560841974926484,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,2,0.0002996346075389,0.4424667604958139,0.4160736622348908,0.9819512195121952,0.9806451612903224,0.981944227526745,0.974733758264381,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,3,0.0002985402103112,0.4078300774388197,0.4210678488977494,0.9951219512195122,0.9870967741935484,0.9951207563714618,0.985513930034688,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,4,0.00029672214011,0.4132600227216395,0.4042804702635734,0.991219512195122,0.9935483870967742,0.9912175902811432,0.9916095199677288,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,5,0.0002941892543907,0.4148980575654565,0.3931807719892071,0.9970731707317072,1.0,0.9970719787855344,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,6,0.0002909538931178,0.4007466863422859,0.3974741943420902,0.9965853658536584,1.0,0.996582976141594,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,7,0.0002870318186463,0.4123209226422193,0.4110301413843709,0.9946341463414634,0.9870967741935484,0.9946322774774724,0.988078982368789,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,8,0.0002824421389288,0.4051066537019683,0.391914850665677,0.9965853658536584,1.0,0.9965882853902416,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,9,0.0002772072144234,0.401447431227056,0.3918132145558634,0.997560975609756,1.0,0.997561562525066,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,10,0.0002713525491562,0.3962545632153023,0.3911251460352251,0.9980487804878048,1.0,0.9980487775859274,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,11,0.0002649066664678,0.3958834684767374,0.3920295207731185,0.9980487804878048,1.0,0.998047583452704,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,5,12,0.0002579009700507,0.4036293729921666,0.3972662596933303,0.9960975609756098,0.9935483870967742,0.9961057608614936,0.9939044100669592,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_05/history.csv
Proposed,6,1,0.0003,0.7125656404727843,0.4791833873718015,0.8375609756097561,0.967741935483871,0.8381747530499863,0.9679620721874242,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
Proposed,6,2,0.0002996346075389,0.4214869948712791,0.3969948607106363,0.9902439024390244,1.0,0.990237285998418,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
Proposed,6,3,0.0002985402103112,0.405224291289725,0.3940786803922345,0.9965853658536584,1.0,0.9965847593559192,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
