regime,job_tag,holdout,channel,snr_db,method,repeats,BER_mean,BER_std,BLER_mean,BLER_std,SER_no_denoise_mean,SER_no_denoise_std,SER_after_mean,SER_after_std,SNR_before_dB_mean,SNR_before_dB_std,SNR_after_dB_mean,SNR_after_dB_std,SNR_gain_dB_mean,SNR_gain_dB_std,us_per_frame_mean,us_per_frame_std
matched,MATCHED_RicianLOS,,RicianLOS,6.0,CNN_RNND,5,0.021103922526041666,0.0013683200867929757,0.08693033854166667,0.008739453878190351,0.051612345377604174,0.00042023430273736124,0.05166524251302083,0.00038139172922230393,3.337403211402743,0.03516519500441703,7.526175104402756,0.06963107470099787,4.188771893000014,0.07348229999815566,1.0897561708134162,0.032117849426503656
matched,MATCHED_RicianLOS,,RicianLOS,6.0,ML,5,0.0033835856119791667,0.0002502073348769467,0.008365885416666666,0.0005684976952009436,,0.0,,0.0,,0.0,,0.0,,0.0,0.944627886762343,0.04243049183181047
matched,MATCHED_RicianLOS,,RicianLOS,6.0,PNND,5,0.023760986328125,0.001261791043462576,0.09109700520833335,0.005474172658744247,0.051612345377604174,0.00042023430273736124,,0.0,3.337403211402743,0.03516519500441703,,0.0,,0.0,0.8777698894846253,0.04055341998224719
matched,MATCHED_RicianLOS,,RicianLOS,6.0,Proposed_CA_CNN_RNND,5,0.010542805989583334,0.0005084533397320251,0.045638020833333334,0.0038646603257014986,0.051612345377604174,0.00042023430273736124,0.05166015625,0.0003892470267762875,3.337403211402743,0.03516519500441703,8.223798338180377,0.039423531799524215,4.886395126777633,0.048629781160284845,1.0939000162579762,0.019958304859812127
matched,MATCHED_RicianLOS,,RicianLOS,6.0,RNND_Zhu,5,0.019108072916666666,0.0005993853995320747,0.06684570312500002,0.0022542464603537635,0.051612345377604174,0.00042023430273736124,0.021308390299479167,0.00021807556596253205,3.337403211402743,0.03516519500441703,10.838814157265194,0.10144840795297713,7.5014109458624505,0.11616866259884422,1.0547662592822842,0.033046162746720564
matched,MATCHED_RicianLOS,,RicianLOS,6.0,SC,5,0.0033929443359375006,0.0002847340737695905,0.008385416666666668,0.0005808745745298014,,0.0,,0.0,,0.0,,0.0,,0.0,2.0770383770241096,0.08612880149489523
matched,MATCHED_RicianLOS,,RicianLOS,7.0,CNN_RNND,5,0.012284342447916666,0.0015450958687678567,0.0525390625,0.007222373137568268,0.0386749267578125,0.0003637904958351872,0.03866170247395833,0.0004336676825725417,4.321891608866982,0.028752768999990606,8.553458275609113,0.14310812420878397,4.231566666742133,0.12259279258026236,1.0782146641001114,0.029845970308536474
matched,MATCHED_RicianLOS,,RicianLOS,7.0,ML,5,0.0012077303596468637,0.0001382047230270351,0.00290108146248283,0.00023408973542571004,,0.0,,0.0,,0.0,,0.0,,0.0,0.9740440125342198,0.044010299888900706
matched,MATCHED_RicianLOS,,RicianLOS,7.0,PNND,5,0.014219156901041669,0.000948895497480226,0.056884765625,0.004033454679865321,0.0386749267578125,0.0003637904958351872,,0.0,4.321891608866982,0.028752768999990606,,0.0,,0.0,0.8814160006901754,0.03514779450959511
matched,MATCHED_RicianLOS,,RicianLOS,7.0,Proposed_CA_CNN_RNND,5,0.00538330078125,0.000554398002954846,0.02420654296875,0.00272252983725344,0.038617451985677086,0.0003710009642935078,0.03864084879557292,0.0003955464808604629,4.316175601566926,0.027698317003645098,9.455347598331834,0.05255862422737398,5.139171996764908,0.05598812105754729,1.105062545055565,0.028718723177852443
matched,MATCHED_RicianLOS,,RicianLOS,7.0,RNND_Zhu,5,0.011199951171875,0.00045236298002846636,0.04119466145833333,0.002421932971766409,0.0386749267578125,0.0003637904958351872,0.014592488606770832,0.00030882036630989324,4.321891608866982,0.028752768999990606,12.117011846943454,0.09520064201836129,7.795120238076474,0.10636065950134593,1.0550971505078146,0.018885466978092735
matched,MATCHED_RicianLOS,,RicianLOS,7.0,SC,5,0.001212284241840516,0.00013452681361351943,0.0029184977213541664,0.0002282706683955168,,0.0,,0.0,,0.0,,0.0,,0.0,2.0937742005883755,0.09691901385877744
mixed,MIXED,,AWGN,0.0,CNN_RNND,5,0.16829427083333331,0.004760008535342416,0.523974609375,0.009408938823776252,0.158453369140625,0.0005206331225869891,0.15846964518229167,0.0005937501373346633,0.0025090236266112433,0.007339021756389102,3.2887124020708285,0.031559249003369816,3.2862033784442177,0.03326300396829864,0.8853282755201993,0.16429484485421475
mixed,MIXED,,AWGN,0.0,ML,5,0.12483927408854165,0.0011434797115271907,0.2968587239583333,0.0024518278003386753,,0.0,,0.0,,0.0,,0.0,,0.0,0.5884844730038215,0.12772503845775043
mixed,MIXED,,AWGN,0.0,PNND,5,0.15750325520833333,0.001456686548998275,0.48478190104166663,0.00786972282172537,0.158453369140625,0.0005206331225869891,,0.0,0.0025090236266112433,0.007339021756389102,,0.0,,0.0,0.6523211576829151,0.023828674719047305
mixed,MIXED,,AWGN,0.0,Proposed_CA_CNN_RNND,5,0.15004069010416668,0.005051468921608371,0.4726236979166667,0.012050812465490581,0.158453369140625,0.0005206331225869891,0.15851033528645836,0.0006244369295030106,0.0025090236266112433,0.007339021756389102,3.4461917059290124,0.015608471633378428,3.443682682302401,0.018606659383983287,0.8448891132199302,0.0771494405261472
mixed,MIXED,,AWGN,0.0,RNND_Zhu,5,0.14337361653645833,0.0022552217221762016,0.4095703125,0.00766258513953192,0.158453369140625,0.0005206331225869891,0.101666259765625,0.0012010453837299428,0.0025090236266112433,0.007339021756389102,4.992155714540514,0.030918177809395365,4.9896466909139034,0.03613850246376177,0.8073651713402796,0.05415253905367382
mixed,MIXED,,AWGN,0.0,SC,5,0.12519938151041665,0.0017239295576753854,0.29902343749999993,0.002529733588223167,,0.0,,0.0,,0.0,,0.0,,0.0,1.7543641263273457,0.030902467272407894
mixed,MIXED,,AWGN,1.0,CNN_RNND,5,0.11539306640625,0.004247078961906204,0.38992513020833336,0.014835949013502273,0.13069254557291665,0.0009640877052844136,0.13075459798177083,0.0010450420231338507,1.0035628242523142,0.01332476353169603,4.167392555027268,0.038591935507582435,3.1638297307749546,0.03139614449518253,0.7572413589211162,0.028397887021529036
mixed,MIXED,,AWGN,1.0,ML,5,0.07813517252604166,0.0019553357434240605,0.187255859375,0.005158503903561361,,0.0,,0.0,,0.0,,0.0,,0.0,0.5718721846884971,0.07064200202246523
mixed,MIXED,,AWGN,1.0,PNND,5,0.10889485677083333,0.003098460258934236,0.360791015625,0.00974536064820665,0.13069254557291665,0.0009640877052844136,,0.0,1.0035628242523142,0.01332476353169603,,0.0,,0.0,0.578529282317201,0.022384223943631917
mixed,MIXED,,AWGN,1.0,Proposed_CA_CNN_RNND,5,0.10368245442708335,0.004129623366449786,0.3484212239583333,0.013120599644844102,0.13069254557291665,0.0009640877052844136,0.13078715006510416,0.0008697688229163117,1.0035628242523142,0.01332476353169603,4.223003645892719,0.02840868927872576,3.2194408216404042,0.02078751176756044,0.7786668296224283,0.04012165107495556
mixed,MIXED,,AWGN,1.0,RNND_Zhu,5,0.09282836914062499,0.0030483871495125083,0.2796549479166667,0.012619916255355345,0.13069254557291665,0.0009640877052844136,0.0711181640625,0.0014618321649724987,1.0035628242523142,0.01332476353169603,6.313325838379212,0.06696607926699842,5.309763014126898,0.06043510993350937,0.7591834616960115,0.026555028797870767
mixed,MIXED,,AWGN,1.0,SC,5,0.07823486328125,0.001867419234242485,0.188671875,0.0042402134332579534,,0.0,,0.0,,0.0,,0.0,,0.0,1.6884184882807556,0.07294329862547352
mixed,MIXED,,AWGN,2.0,CNN_RNND,5,0.07308349609375,0.0032050528578582665,0.2626627604166667,0.01007531678127972,0.10477803548177085,0.00042090785661873974,0.10475362141927083,0.0003390977644856903,1.9851279162865247,0.011709327154095523,5.133244355165756,0.02410291534268399,3.1481164388792315,0.019205022055076595,0.7510632656249072,0.022878145551223753
mixed,MIXED,,AWGN,2.0,ML,5,0.04335734049479167,0.0011324310756773215,0.10374348958333335,0.001961077289571823,,0.0,,0.0,,0.0,,0.0,,0.0,0.5521373698987493,0.04646922275868509
mixed,MIXED,,AWGN,2.0,PNND,5,0.06864013671875,0.003420492784335728,0.241259765625,0.009216932846833637,0.10477803548177085,0.00042090785661873974,,0.0,1.9851279162865247,0.011709327154095523,,0.0,,0.0,0.6028882808095659,0.03153352375482688
mixed,MIXED,,AWGN,2.0,Proposed_CA_CNN_RNND,5,0.06618245442708333,0.0037866604784703123,0.234130859375,0.013867865651820839,0.10477803548177085,0.00042090785661873974,0.104864501953125,0.00040822449668249743,1.9851279162865247,0.011709327154095523,5.138003318532613,0.019562509774929307,3.152875402246088,0.012140873754219055,0.7507860990093225,0.017941392438033592
mixed,MIXED,,AWGN,2.0,RNND_Zhu,5,0.05459798177083334,0.001778671341727572,0.173486328125,0.007659343345435224,0.10477803548177085,0.00042090785661873974,0.046629842122395834,0.0007816843309012976,1.9851279162865247,0.011709327154095523,7.767116329175849,0.04700667803140495,5.781988412889324,0.04382455267255214,0.740351382925534,0.05171672613124811
mixed,MIXED,,AWGN,2.0,SC,5,0.043865966796875,0.0013443022992662337,0.10519205729166665,0.0021443337444311157,,0.0,,0.0,,0.0,,0.0,,0.0,1.6848067370271262,0.06941562733985267
mixed,MIXED,,AWGN,3.0,CNN_RNND,5,0.039227294921875,0.0024577062913004964,0.15416666666666665,0.00925922967764756,0.07907511393229168,0.0006312029866955247,0.0791229248046875,0.0005553048635320376,2.9929487692319094,0.008459881741180252,6.265526744605455,0.04136450161138536,3.2725779753735464,0.034179980946995786,0.7650866033751906,0.03613827567877928
mixed,MIXED,,AWGN,3.0,ML,5,0.019258626302083335,0.0009272747128006013,0.047347005208333334,0.001842682265260281,,0.0,,0.0,,0.0,,0.0,,0.0,0.5448099936226452,0.06228010886621529
mixed,MIXED,,AWGN,3.0,PNND,5,0.03738810221354166,0.0025016721458002325,0.14345703125,0.009159775368824959,0.07907511393229168,0.0006312029866955247,,0.0,2.9929487692319094,0.008459881741180252,,0.0,,0.0,0.5754742517183331,0.02482329405426717
mixed,MIXED,,AWGN,3.0,Proposed_CA_CNN_RNND,5,0.03677164713541667,0.0037142008659591928,0.14111328125,0.012247788945515321,0.07907511393229168,0.0006312029866955247,0.07915140787760416,0.0006210804097457684,2.9929487692319094,0.008459881741180252,6.285286686745859,0.021443129735725357,3.2923379175139496,0.01605974012230912,0.7529565910620779,0.0316194348370349
mixed,MIXED,,AWGN,3.0,RNND_Zhu,5,0.026222737630208333,0.0012294961223786776,0.09073893229166667,0.004754303928703945,0.07907511393229168,0.0006312029866955247,0.02787577311197917,0.00044438048664568243,2.9929487692319094,0.008459881741180252,9.399969662133119,0.06759332770975529,6.407020892901208,0.06136181090858537,0.7448185025774972,0.03972882771392471
mixed,MIXED,,AWGN,3.0,SC,5,0.019303385416666666,0.0009618982699970215,0.04747721354166667,0.001723070974639549,,0.0,,0.0,,0.0,,0.0,,0.0,1.6997974133422153,0.06453596735290058
mixed,MIXED,,AWGN,4.0,CNN_RNND,5,0.017720540364583336,0.0009193904049693012,0.07529296875,0.0032923298421209525,0.056587727864583326,0.00041901670774830904,0.0566650390625,0.0003619011067537732,3.9909628429982646,0.013834149423890165,7.535037298709741,0.03071134398443963,3.5440744557114767,0.03627281891158145,0.7262000489542213,0.023153922874188076
mixed,MIXED,,AWGN,4.0,ML,5,0.00684814453125,0.0006580531537120517,0.016666666666666666,0.00178053498371134,,0.0,,0.0,,0.0,,0.0,,0.0,0.5810262033871065,0.06543161870620508
mixed,MIXED,,AWGN,4.0,PNND,5,0.01698201497395833,0.002731267359023963,0.06931966145833335,0.01056837237938185,0.056587727864583326,0.00041901670774830904,,0.0,3.9909628429982646,0.013834149423890165,,0.0,,0.0,0.5598499664453509,0.032144730444437095
mixed,MIXED,,AWGN,4.0,Proposed_CA_CNN_RNND,5,0.017911783854166665,0.0018340108109188126,0.07345377604166667,0.007258959484866814,0.056587727864583326,0.00041901670774830904,0.05665995279947918,0.0004999229939752879,3.9909628429982646,0.013834149423890165,7.690508634265763,0.02382840107973693,3.6995457912674974,0.01671912854794519,0.730653223020757,0.009366355333669973
mixed,MIXED,,AWGN,4.0,RNND_Zhu,5,0.010475667317708335,0.00034709040470865156,0.03865559895833333,0.0012854466958765727,0.056587727864583326,0.00041901670774830904,0.014742024739583335,0.00033743435771746406,3.9909628429982646,0.013834149423890165,11.129148363961614,0.0738580083890566,7.138185520963347,0.06740907582414636,0.7465073717109287,0.059193029976633275
mixed,MIXED,,AWGN,4.0,SC,5,0.006953938802083333,0.0006540783949134309,0.016975911458333333,0.0018166206260703218,,0.0,,0.0,,0.0,,0.0,,0.0,1.71116625817073,0.08542740659401062
mixed,MIXED,,AWGN,5.0,CNN_RNND,5,0.006654866536458333,0.0004968630781949388,0.030598958333333332,0.002446825582417465,0.037785847981770836,0.0007933918200700061,0.037867228190104164,0.0008487356133647,5.000182204543591,0.026004799353416628,8.9225657112522,0.09365400862436199,3.92238350670861,0.08421226476359475,0.7440922180042738,0.030459157487099105
mixed,MIXED,,AWGN,5.0,ML,5,0.0018607923719618055,0.0001635466939592603,0.004477403428819445,0.0003528589120732099,,0.0,,0.0,,0.0,,0.0,,0.0,0.5372790843062426,0.027475277244625798
mixed,MIXED,,AWGN,5.0,PNND,5,0.006696065266927083,0.001823556523763724,0.0306640625,0.007396516365425531,0.037773386637369795,0.0007971674817005504,,0.0,4.999523369643291,0.025690307971847393,,0.0,,0.0,0.5682293329793235,0.04052553882139057
mixed,MIXED,,AWGN,5.0,Proposed_CA_CNN_RNND,5,0.007745361328125,0.0013914736564406695,0.03411458333333333,0.006169457156501111,0.037785847981770836,0.0007933918200700061,0.03788960774739583,0.0009154185477710443,5.000182204543591,0.026004799353416628,9.365602268425004,0.07404451249105386,4.365420063881415,0.050496186373857894,0.7459090663057092,0.03034449909844121
mixed,MIXED,,AWGN,5.0,RNND_Zhu,5,0.0031756591796875005,0.0003820067292300902,0.0133251953125,0.0014801983884208426,0.03770416259765625,0.00035500359696724864,0.007070414225260417,0.0002059116906894505,5.003283602250224,0.012769490071435862,12.811514223427043,0.1394335406977706,7.808230621176821,0.13373859637280586,0.7259589180345453,0.04176483576904481
mixed,MIXED,,AWGN,5.0,SC,5,0.0018937755766369046,0.00021093089443623026,0.004539543030753969,0.0004323026666838943,,0.0,,0.0,,0.0,,0.0,,0.0,1.717380084972406,0.07580684673573171
mixed,MIXED,,AWGN,6.0,CNN_RNND,5,0.0020712837340339783,0.0002503673454600531,0.01057981460813492,0.0011652118999865623,0.0229729485890222,0.0001936291544444809,0.023031888689313617,0.00020013936443245402,6.001113003360562,0.0026984683473478986,10.450431558670317,0.144188090941903,4.4493185553097545,0.14306438488239517,0.7351582870307813,0.028358342867938324
mixed,MIXED,,AWGN,6.0,ML,5,0.00035999999999999997,2.3717082451262848e-05,0.000872,8.438009243891595e-05,,0.0,,0.0,,0.0,,0.0,,0.0,0.5451383178588003,0.017589655263909047
mixed,MIXED,,AWGN,6.0,PNND,5,0.002199489048549107,0.0008345973842628966,0.011081564106466449,0.004157805957199381,0.023007328974736202,0.00010026477501297175,,0.0,5.996660305308103,0.004423431107797122,,0.0,,0.0,0.555945702943455,0.03515010789724415
mixed,MIXED,,AWGN,6.0,Proposed_CA_CNN_RNND,5,0.0029210917154947917,0.0008119726360231536,0.014050699869791666,0.00354171198928107,0.022992782592773438,0.00021793349119314162,0.0231207275390625,0.00026645552540085,6.000272635535845,0.004191513530041954,11.378602167759855,0.09302761382776477,5.3783295322240114,0.09305915466812857,0.7263722153538765,0.019844835076514123
mixed,MIXED,,AWGN,6.0,RNND_Zhu,5,0.0007928902762276786,9.590495014812926e-05,0.003650483630952381,0.0005107523225096812,0.022945699540395582,8.390245186633943e-05,0.0028112526545448907,7.219585087215614e-05,6.003172870977735,0.006368523617100676,14.356355313215332,0.18223868218493922,8.353182442237596,0.1765135165391259,0.7187867393576928,0.033268128305434665
mixed,MIXED,,AWGN,6.0,SC,5,0.00035999999999999997,2.6809513236909044e-05,0.000874,8.203657720797475e-05,,0.0,,0.0,,0.0,,0.0,,0.0,1.7353382497094572,0.07074764562685622
mixed,MIXED,,AWGN,7.0,CNN_RNND,5,0.0005279631569602273,0.00010569189234491536,0.0027448856534090906,0.0004999349333011298,0.012625190873579545,6.632061784329894e-05,0.012666211558948865,7.400753931720744e-05,7.001339580885575,0.004681177520196019,12.080221530180784,0.2081443664235826,5.07888194929521,0.20802953960134088,0.7344627248066072,0.028334170063815542
mixed,MIXED,,AWGN,7.0,ML,5,4.075e-05,1.6877314656070142e-05,0.00010800000000000002,4.7644516998286385e-05,,0.0,,0.0,,0.0,,0.0,,0.0,0.5467095298226923,0.024042675952154948
mixed,MIXED,,AWGN,7.0,PNND,5,0.0006357906705239662,0.00039067076915828163,0.0034378270089285706,0.001996160198652673,0.012620358769237547,6.707605467463653e-05,,0.0,7.0009737096716,0.003646686208023898,,0.0,,0.0,0.5430151414915996,0.02642657745006651
mixed,MIXED,,AWGN,7.0,Proposed_CA_CNN_RNND,5,0.0008574879988128062,0.00030844576149246573,0.004514889916513481,0.0016873170816231059,0.012658082566205191,7.278970646776391e-05,0.012765852133358225,5.888952093404895e-05,6.99776646012981,0.004286023377657126,13.703268956349877,0.18148336901889653,6.705502496220066,0.18397788826032394,0.736620791720308,0.02302559768428106
mixed,MIXED,,AWGN,7.0,RNND_Zhu,5,0.00014425,3.541715685935279e-05,0.000758,0.00020092287077383699,0.012619625,6.739952012069565e-05,0.000915,5.518965879129895e-05,7.001255818161144,0.004618327645376247,15.546814639836057,0.2327477790755539,8.545558821674916,0.23238688411981445,0.7295563400257379,0.020557181462709604
mixed,MIXED,,AWGN,7.0,SC,5,4.075e-05,1.6877314656070142e-05,0.00010800000000000002,4.7644516998286385e-05,,0.0,,0.0,,0.0,,0.0,,0.0,1.7845590421929955,0.08173037970116423
mixed,MIXED,,Impulsive,0.0,CNN_RNND,5,0.2207194010416667,0.0016376755961615913,0.6368489583333333,0.004176874372752528,0.1845550537109375,0.0008046670646706301,0.18466084798177085,0.0008843766794499617,-4.7786413306843425,0.06208318130504149,2.578515375037403,0.012657772252620356,7.357156705721747,0.06547548567557439,1.4958294608883684,0.04480022095080242
mixed,MIXED,,Impulsive,0.0,ML,5,0.19279581705729168,0.002742402464074892,0.4444010416666667,0.004957317322997752,,0.0,,0.0,,0.0,,0.0,,0.0,91.82956954797798,3.847694551904464
mixed,MIXED,,Impulsive,0.0,PNND,5,0.236090087890625,0.0034268022859695745,0.6706380208333333,0.007063314535305877,0.1845550537109375,0.0008046670646706301,,0.0,-4.7786413306843425,0.06208318130504149,,0.0,,0.0,1.328255810525055,0.02281606041722448
mixed,MIXED,,Impulsive,0.0,Proposed_CA_CNN_RNND,5,0.21023152669270834,0.001425562570369962,0.6052897135416666,0.00575255043484769,0.1845550537109375,0.0008046670646706301,0.18475036621093752,0.0009304567181449669,-4.7786413306843425,0.06208318130504149,2.7045449107669346,0.026023467529937446,7.483186241451278,0.04830261363927452,1.4973684415053867,0.02747540611565053
mixed,MIXED,,Impulsive,0.0,RNND_Zhu,5,0.21907552083333331,0.0021416972615818796,0.5787434895833334,0.005443234942937495,0.1845550537109375,0.0008046670646706301,0.1496673583984375,0.001011989967915496,-4.7786413306843425,0.06208318130504149,3.449698005075058,0.03929065033125608,8.2283393357594,0.05010294138487181,1.5124298007170487,0.0818892179002443
mixed,MIXED,,Impulsive,0.0,SC,5,0.19269205729166666,0.0024521126700001988,0.446533203125,0.004592036451714173,,0.0,,0.0,,0.0,,0.0,,0.0,2.467219043940834,0.11613862756854393
mixed,MIXED,,Impulsive,1.0,CNN_RNND,5,0.174090576171875,0.0020943721737234316,0.5341471354166666,0.006839956888158391,0.15847066243489583,0.000861882239382716,0.15861002604166669,0.0009025000092410095,-3.778309780284367,0.033587250735098224,3.230105832831536,0.010775461656231803,7.008415613115902,0.035845129683546396,1.5035708827326741,0.036929524224313996
mixed,MIXED,,Impulsive,1.0,ML,5,0.14485880533854167,0.0018466763450699448,0.3398600260416667,0.004701565021550698,,0.0,,0.0,,0.0,,0.0,,0.0,93.00699822650435,3.524312039802969
mixed,MIXED,,Impulsive,1.0,PNND,5,0.19271240234375,0.004277632474710802,0.5779947916666666,0.012049163649339846,0.15847066243489583,0.000861882239382716,,0.0,-3.778309780284367,0.033587250735098224,,0.0,,0.0,1.3480984686490654,0.08453293512410164
mixed,MIXED,,Impulsive,1.0,Proposed_CA_CNN_RNND,5,0.16461181640625,0.0022265170838183983,0.5019368489583333,0.0073132241697460776,0.15847066243489583,0.000861882239382716,0.15865478515625,0.0009802602590177592,-3.778309780284367,0.033587250735098224,3.2825675043498337,0.025492835323758328,7.0608772846342,0.01836553895587547,1.5059364083451026,0.025706108551460775
mixed,MIXED,,Impulsive,1.0,RNND_Zhu,5,0.1719970703125,0.002737619352375869,0.4779296875,0.009356317625422161,0.15847066243489583,0.000861882239382716,0.12035013834635418,0.0011527844302992132,-3.778309780284367,0.033587250735098224,4.327538902469614,0.03953163660403258,8.10584868275398,0.05547063628319454,1.4875921560057275,0.030806660548962517
mixed,MIXED,,Impulsive,1.0,SC,5,0.14579264322916669,0.002308435087136012,0.34275716145833335,0.005697312085274609,,0.0,,0.0,,0.0,,0.0,,0.0,2.4630882800617355,0.09230467075945328
mixed,MIXED,,Impulsive,2.0,CNN_RNND,5,0.13154500325520832,0.00249663094497666,0.4280436197916667,0.006969634041357616,0.13310750325520834,0.00045522764402846093,0.13310648600260416,0.0004928481261893178,-2.7583494101131776,0.03294757403550947,3.9394208912232727,0.02063346251827491,6.69777030133645,0.03845860778172891,1.5259407859957719,0.0321972679743281
mixed,MIXED,,Impulsive,2.0,ML,5,0.10345865885416668,0.0015103649262083556,0.2465494791666667,0.0028913461513046155,,0.0,,0.0,,0.0,,0.0,,0.0,96.13561788720897,2.867601030548074
mixed,MIXED,,Impulsive,2.0,PNND,5,0.15253499348958333,0.004059108129187719,0.47998046875,0.008042036492733242,0.13310750325520834,0.00045522764402846093,,0.0,-2.7583494101131776,0.03294757403550947,,0.0,,0.0,1.376937370878295,0.09049992611677804
mixed,MIXED,,Impulsive,2.0,Proposed_CA_CNN_RNND,5,0.124395751953125,0.004148785897979173,0.3983072916666667,0.012473040223761422,0.13310750325520834,0.00045522764402846093,0.1332122802734375,0.0004767893449335717,-2.7583494101131776,0.03294757403550947,3.949981653100484,0.03060404663736822,6.708331063213661,0.051694065960191035,1.5298611003800033,0.021026929447270075
mixed,MIXED,,Impulsive,2.0,RNND_Zhu,5,0.13199666341145833,0.0019414659708833913,0.3808268229166667,0.009095781097285422,0.13310750325520834,0.00045522764402846093,0.094244384765625,0.0011245898920205738,-2.7583494101131776,0.03294757403550947,5.276508017181664,0.029254551104300742,8.034857427294842,0.027556866098419605,1.5051360018484652,0.01158601388842313
mixed,MIXED,,Impulsive,2.0,SC,5,0.10404866536458335,0.001335153246651065,0.248583984375,0.003060480156697177,,0.0,,0.0,,0.0,,0.0,,0.0,2.470227409882379,0.09385731729079022
mixed,MIXED,,Impulsive,3.0,CNN_RNND,5,0.09375,0.0011774891137022348,0.32486979166666663,0.0028558540275661817,0.109149169921875,0.0008391763687022779,0.109234619140625,0.0008811324970292711,-1.761060080919627,0.031246539184592175,4.697591231026085,0.03021322665978816,6.458651311945711,0.05357105909421442,1.5538483902825342,0.035482417283044076
mixed,MIXED,,Impulsive,3.0,ML,5,0.06817830403645833,0.0008093521525702517,0.16396484375,0.0018782791850181077,,0.0,,0.0,,0.0,,0.0,,0.0,98.53262613622368,3.4145202111428374
mixed,MIXED,,Impulsive,3.0,PNND,5,0.11669514973958335,0.005259730141601037,0.3865885416666666,0.014564965806560002,0.109149169921875,0.0008391763687022779,,0.0,-1.761060080919627,0.031246539184592175,,0.0,,0.0,1.3996082562546994,0.09239141225780612
mixed,MIXED,,Impulsive,3.0,Proposed_CA_CNN_RNND,5,0.08806559244791666,0.00210843118109462,0.3013834635416667,0.009542432385055944,0.109149169921875,0.0008391763687022779,0.10927327473958333,0.001002497151265864,-1.761060080919627,0.031246539184592175,4.714764446538682,0.037492168480360945,6.475824527458309,0.06222208610290192,1.5711394363885725,0.08933312069679801
mixed,MIXED,,Impulsive,3.0,RNND_Zhu,5,0.09547119140624999,0.00160861702386966,0.29003906249999994,0.008178407274368946,0.109149169921875,0.0008391763687022779,0.07243855794270833,0.0003765724326354331,-1.761060080919627,0.031246539184592175,6.28832811712932,0.03433978049801735,8.049388198048948,0.061280166984235086,1.5202990558312497,0.050871402877020945
mixed,MIXED,,Impulsive,3.0,SC,5,0.06805013020833334,0.0004702854616230031,0.16464843750000002,0.0013585864589876488,,0.0,,0.0,,0.0,,0.0,,0.0,2.4739702951137588,0.1080451094748758
mixed,MIXED,,Impulsive,4.0,CNN_RNND,5,0.06671956380208334,0.0004500926082886498,0.24230143229166665,0.004631742242647436,0.0874114990234375,0.0007730400319669585,0.08747151692708333,0.0006873101679181236,-0.8243177384591766,0.04151980607631494,5.481098222312157,0.051412109968545235,6.305415960771334,0.06522865620649336,1.5529893554836842,0.04339678452912875
mixed,MIXED,,Impulsive,4.0,ML,5,0.044051106770833334,0.00141188651624845,0.1064453125,0.003149739987038348,,0.0,,0.0,,0.0,,0.0,,0.0,101.0996093441463,3.5518648376983313
mixed,MIXED,,Impulsive,4.0,PNND,5,0.08835245768229166,0.004932923144944089,0.3048990885416667,0.016334185694816785,0.0874114990234375,0.0007730400319669585,,0.0,-0.8243177384591766,0.04151980607631494,,0.0,,0.0,1.4034394060521058,0.0901144280206506
mixed,MIXED,,Impulsive,4.0,Proposed_CA_CNN_RNND,5,0.062148030598958334,0.002030541691813937,0.222119140625,0.011054625913510597,0.0874114990234375,0.0007730400319669585,0.08754781087239583,0.0008504453835637692,-0.8243177384591766,0.04151980607631494,5.563252447283928,0.06091796280110023,6.3875701857431055,0.08271165707473459,1.6048130381326093,0.07893134077105086
mixed,MIXED,,Impulsive,4.0,RNND_Zhu,5,0.07013142903645833,0.001378412938331203,0.22091471354166664,0.005409978503303808,0.0874114990234375,0.0007730400319669585,0.057496134440104166,0.00045339691473272436,-0.8243177384591766,0.04151980607631494,7.218470356029326,0.05431276984980897,8.042788094488502,0.040117905269443185,1.521864404215497,0.018190856329546676
mixed,MIXED,,Impulsive,4.0,SC,5,0.044012451171875,0.0016677762599695376,0.10680338541666667,0.00334728974994872,,0.0,,0.0,,0.0,,0.0,,0.0,2.4827133302096627,0.12217914138039311
mixed,MIXED,,Impulsive,5.0,CNN_RNND,5,0.04703776041666667,0.0013138320485917357,0.176806640625,0.0064973318215314916,0.0687744140625,0.0003916191325443688,0.068865966796875,0.0003360130252268001,0.23897835682191965,0.02014876355953283,6.2973997627552425,0.026560444956897418,6.058421405933322,0.025676347047274225,1.5539735822282332,0.02871385685485491
mixed,MIXED,,Impulsive,5.0,ML,5,0.02743937174479167,0.0008702297268734689,0.06668294270833333,0.0011731176498888285,,0.0,,0.0,,0.0,,0.0,,0.0,102.24863667076534,3.745540844884845
mixed,MIXED,,Impulsive,5.0,PNND,5,0.066290283203125,0.005773021007904089,0.23670247395833335,0.018324520854112653,0.0687744140625,0.0003916191325443688,,0.0,0.23897835682191965,0.02014876355953283,,0.0,,0.0,1.411562923673652,0.07400486284236914
mixed,MIXED,,Impulsive,5.0,Proposed_CA_CNN_RNND,5,0.043725585937500006,0.0025310953783760494,0.16339518229166666,0.01259796115923533,0.0687744140625,0.0003916191325443688,0.068792724609375,0.00038718122813498904,0.23897835682191965,0.02014876355953283,6.481849006963882,0.03799110427848854,6.242870650141963,0.03959306818282473,1.5522821324035854,0.03015735322982049
